participant,participant_order,participant_session,condition,condition_session,source_file,timestamp_utc,seconds_from_active_start,event,mode,position,depth
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:17.915436200+00:00,32.467198,mode_changed,Browsing,0.7002,0.5834
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:17.916441+00:00,32.468203,detail_exited,Browsing,0.7002,0.5834
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:18.519543500+00:00,33.071305,touch_ended,Browsing,0.6401,0.6389
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:18.920238800+00:00,33.472,candidate_changed,Browsing,0.5831,0.5982
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:20.788509300+00:00,35.340271,candidate_changed,Browsing,0.5859,0.6108
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:22.409640+00:00,36.961402,touch_started,Browsing,0.7089,0.6329
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:22.409640+00:00,36.961402,selection_confirmed,Browsing,0.7089,0.6329
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:22.409640+00:00,36.961402,mode_changed,TouchConfirmed,0.7089,0.6329
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:22.730118700+00:00,37.28188,touch_ended,TouchConfirmed,0.7036,0.65
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:22.859611800+00:00,37.411373,mode_changed,Detail,0.7006,0.6443
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:22.860620700+00:00,37.412382,detail_entered,Detail,0.7006,0.6443
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:25.769992300+00:00,40.321754,space_pressed,Detail,0.6928,0.6011
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:27.050849300+00:00,41.602611,candidate_changed,Detail,0.7504,0.5129
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:27.276569+00:00,41.828331,candidate_changed,Detail,0.7497,0.4165
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:28.173259100+00:00,42.725021,intro_back_clicked,Detail,0.6848,0.201
2,TouchFirst,4,Ours,1,user_events_20260610_145432_576.tsv,2026-06-10 05:55:28.176515900+00:00,42.728278,session_end,Detail,0.6848,0.2009
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:38.803253900+00:00,-3.642126,session_start,Overview,0.5,0.5
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:38.813002800+00:00,-3.632377,pose_tracking_lost,Overview,0.5,0.5
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:42.441786100+00:00,-0.003593999999999986,pose_tracking_restored,Overview,0.5,0.5
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:42.445379500+00:00,0.0,mode_changed,Browsing,0.5012,0.4952
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:42.445379500+00:00,0.0,candidate_changed,Browsing,0.5012,0.4952
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:42.651651600+00:00,0.206272,candidate_changed,Browsing,0.5833,0.1678
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:44.521819600+00:00,2.07644,candidate_changed,Browsing,0.5833,0.2992
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:45.239317700+00:00,2.793938,candidate_changed,Browsing,0.5834,0.3593
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:45.711494700+00:00,3.266115,candidate_changed,Browsing,0.5828,0.3905
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:47.240548100+00:00,4.795168,candidate_changed,Browsing,0.4165,0.5327
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:48.535680700+00:00,6.090301,touch_started,Browsing,0.292,0.6302
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:48.537202300+00:00,6.091822,selection_confirmed,Browsing,0.292,0.6302
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:48.538208600+00:00,6.092829,mode_changed,TouchConfirmed,0.292,0.6302
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:48.987165700+00:00,6.541786,mode_changed,Detail,0.3127,0.6478
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:48.988165500+00:00,6.5427859999999995,detail_entered,Detail,0.3127,0.6478
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:49.091104100+00:00,6.6457239999999995,touch_ended,Detail,0.3125,0.6486
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:49.844431100+00:00,7.399051,candidate_changed,Detail,0.4169,0.6549
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:50.786382400+00:00,8.341002,candidate_changed,Detail,0.4166,0.6382
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:51.009602300+00:00,8.564222000000001,candidate_changed,Detail,0.4168,0.637
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:51.730659700+00:00,9.28528,space_pressed,Detail,0.4873,0.6374
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:54.261247+00:00,11.815867,candidate_changed,Detail,0.5834,0.5149
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:54.735066300+00:00,12.289686,touch_started,Detail,0.619,0.5941
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:54.736578600+00:00,12.291199,mode_changed,Browsing,0.619,0.5941
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:54.736578600+00:00,12.291199,detail_exited,Browsing,0.619,0.5941
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:55.703979200+00:00,13.258599,touch_ended,Browsing,0.6034,0.6753
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:56.755390700+00:00,14.310011,candidate_changed,Browsing,0.7502,0.5892
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:57.177942100+00:00,14.732562,candidate_changed,Browsing,0.75,0.5869
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:57.201456900+00:00,14.756077,candidate_changed,Browsing,0.7501,0.5863
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:55:59.632310500+00:00,17.186931,candidate_changed,Browsing,0.7496,0.5193
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:00.939675900+00:00,18.494296,candidate_changed,Browsing,0.5828,0.5626
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:04.034780100+00:00,21.5894,touch_started,Browsing,0.5637,0.668
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:04.034780100+00:00,21.5894,selection_confirmed,Browsing,0.5637,0.668
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:04.034780100+00:00,21.5894,mode_changed,TouchConfirmed,0.5637,0.668
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:04.485923200+00:00,22.040543,mode_changed,Detail,0.5719,0.6731
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:04.485923200+00:00,22.040543,detail_entered,Detail,0.5719,0.6731
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:04.687724100+00:00,22.242344,touch_ended,Detail,0.5657,0.6862
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:07.893986700+00:00,25.448607,space_pressed,Detail,0.5011,0.649
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:08.364926+00:00,25.919546,candidate_changed,Detail,0.5835,0.6353
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:09.747468300+00:00,27.302088,candidate_changed,Detail,0.5832,0.3665
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:10.554942200+00:00,28.109562,intro_back_clicked,Detail,0.5469,0.1829
2,TouchFirst,5,Ours,2,user_events_20260610_145538_801.tsv,2026-06-10 05:56:10.556450800+00:00,28.111071,session_end,Detail,0.5468,0.1824
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:19.787603800+00:00,-4.542479,session_start,Overview,0.5,0.5
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:19.794776200+00:00,-4.535306,pose_tracking_lost,Overview,0.5,0.5
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:24.329081500+00:00,-0.0010010000000000296,pose_tracking_restored,Overview,0.5,0.5
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:24.330082100+00:00,0.0,mode_changed,Browsing,0.5015,0.4942
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:24.330082100+00:00,0.0,candidate_changed,Browsing,0.5015,0.4942
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:24.524119800+00:00,0.194037,candidate_changed,Browsing,0.5835,0.1788
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:25.157455900+00:00,0.827373,candidate_changed,Browsing,0.5829,0.1749
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:26.810358800+00:00,2.480276,candidate_changed,Browsing,0.4163,0.4335
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:28.894009+00:00,4.563926,candidate_changed,Browsing,0.2494,0.5442
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:30.762248900+00:00,6.432166,candidate_changed,Browsing,0.25,0.5768
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:31.003232300+00:00,6.67315,touch_started,Browsing,0.2877,0.6272
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:31.003737400+00:00,6.673655,selection_confirmed,Browsing,0.2877,0.6272
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:31.003737400+00:00,6.673655,mode_changed,TouchConfirmed,0.2877,0.6272
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:31.453293800+00:00,7.123211,mode_changed,Detail,0.3134,0.6471
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:31.453802500+00:00,7.12372,detail_entered,Detail,0.3134,0.6471
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:34.102026400+00:00,9.771944,touch_ended,Detail,0.3196,0.6275
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:37.447223300+00:00,13.117141,touch_started,Detail,0.3856,0.626
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:37.447223300+00:00,13.117141,mode_changed,Browsing,0.3856,0.626
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:37.448222800+00:00,13.11814,detail_exited,Browsing,0.3856,0.626
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:37.630251+00:00,13.300168,touch_ended,Browsing,0.39,0.6522
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:40.286066100+00:00,15.955984,candidate_changed,Browsing,0.2498,0.6504
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:40.916242900+00:00,16.58616,touch_started,Browsing,0.2314,0.6625
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:40.918242800+00:00,16.58816,selection_confirmed,Browsing,0.2314,0.6625
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:40.919242100+00:00,16.58916,mode_changed,TouchConfirmed,0.2314,0.6625
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:41.366744100+00:00,17.036662,mode_changed,Detail,0.2449,0.6776
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:41.367750900+00:00,17.037668,detail_entered,Detail,0.2449,0.6776
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:42.861216200+00:00,18.531134,touch_ended,Detail,0.2311,0.6799
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:43.484662900+00:00,19.15458,candidate_changed,Detail,0.2502,0.6605
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:43.852175100+00:00,19.522093,space_pressed,Detail,0.2859,0.6592
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:46.720630900+00:00,22.390548,candidate_changed,Detail,0.4167,0.5394
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:47.265828700+00:00,22.935746,touch_started,Detail,0.4726,0.6206
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:47.266834100+00:00,22.936752,mode_changed,Browsing,0.4726,0.6206
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:47.266834100+00:00,22.936752,detail_exited,Browsing,0.4726,0.6206
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:48.147013100+00:00,23.816931,touch_ended,Browsing,0.5078,0.6428
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:48.658244500+00:00,24.328162,touch_started,Browsing,0.498,0.6152
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:48.658244500+00:00,24.328162,selection_confirmed,Browsing,0.498,0.6152
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:48.658244500+00:00,24.328162,mode_changed,TouchConfirmed,0.498,0.6152
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:49.108601300+00:00,24.778519,mode_changed,Detail,0.5169,0.6499
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:49.109601+00:00,24.779518,detail_entered,Detail,0.5169,0.6499
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:49.997384400+00:00,25.667302,touch_ended,Detail,0.5237,0.6569
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:52.403660200+00:00,28.073578,space_pressed,Detail,0.5598,0.588
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:53.009438300+00:00,28.679356,candidate_changed,Detail,0.5834,0.5337
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:53.789052600+00:00,29.45897,candidate_changed,Detail,0.5833,0.4971
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:54.952994300+00:00,30.622912,intro_back_clicked,Detail,0.5708,0.2155
2,TouchFirst,6,Ours,3,user_events_20260610_145619_786.tsv,2026-06-10 05:56:54.956000500+00:00,30.625918,session_end,Detail,0.5708,0.2149
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:32.609685300+00:00,-13.742574,session_start,Overview,0.5,0.5
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:32.617347900+00:00,-13.734912,pose_tracking_lost,Overview,0.5,0.5
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:46.349720+00:00,-0.0025399999999999867,pose_tracking_restored,Overview,0.5,0.5
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:46.352259100+00:00,0.0,mode_changed,Browsing,0.4938,0.4838
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:46.352259100+00:00,0.0,candidate_changed,Browsing,0.4938,0.4838
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:46.446631400+00:00,0.094372,candidate_changed,Browsing,0.4163,0.2832
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:47.396547700+00:00,1.044288,pose_tracking_lost,Browsing,0.3504,0.1123
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:47.398053900+00:00,1.045794,mode_changed,Overview,0.3504,0.1123
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:47.541860100+00:00,1.189601,pose_tracking_restored,Overview,0.3504,0.1123
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:47.542874200+00:00,1.190615,mode_changed,Browsing,0.3519,0.1125
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:47.542874200+00:00,1.190615,candidate_changed,Browsing,0.3519,0.1125
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:47.638063300+00:00,1.285804,candidate_changed,Browsing,0.4167,0.1201
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:48.723194300+00:00,2.3709350000000002,pose_tracking_lost,Browsing,0.483,0.1333
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:48.724200300+00:00,2.371941,mode_changed,Overview,0.483,0.1333
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:49.812909600+00:00,3.4606500000000002,pose_tracking_restored,Overview,0.483,0.1333
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:49.813419900+00:00,3.46116,mode_changed,Browsing,0.4863,0.1323
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:49.813419900+00:00,3.46116,candidate_changed,Browsing,0.4863,0.1323
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:49.945193500+00:00,3.592934,candidate_changed,Browsing,0.5836,0.1031
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:52.621705400+00:00,6.269446,pose_tracking_lost,Browsing,0.6383,0.0916
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:52.622705500+00:00,6.270446,mode_changed,Overview,0.6383,0.0916
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:54.213378500+00:00,7.861119,pose_tracking_restored,Overview,0.6383,0.0916
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:54.213378500+00:00,7.861119,mode_changed,Browsing,0.6366,0.0917
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:54.214435200+00:00,7.862176,candidate_changed,Browsing,0.6366,0.0917
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:54.414374+00:00,8.062114,candidate_changed,Browsing,0.5832,0.0987
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:54.980945800+00:00,8.628686,candidate_changed,Browsing,0.5833,0.1324
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:19:56.798397500+00:00,10.446138,candidate_changed,Browsing,0.5833,0.1977
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:12.854350900+00:00,26.502091,candidate_changed,Browsing,0.5836,0.1842
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:16.884540900+00:00,30.532281,candidate_changed,Browsing,0.7501,0.4397
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:20.402037700+00:00,34.049778,candidate_changed,Browsing,0.7498,0.4408
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:21.756708800+00:00,35.404449,candidate_changed,Browsing,0.5833,0.5157
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:23.122741400+00:00,36.770482,candidate_changed,Browsing,0.4165,0.5578
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:24.012935400+00:00,37.660676,candidate_changed,Browsing,0.2496,0.6285
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:24.622746200+00:00,38.270487,candidate_changed,Browsing,0.0826,0.6112
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:25.720816900+00:00,39.368557,candidate_changed,Browsing,0.0837,0.6368
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:26.712324200+00:00,40.360065,candidate_changed,Browsing,0.2506,0.6068
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:28.670054+00:00,42.317794,candidate_changed,Browsing,0.2498,0.5587
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:30.570791800+00:00,44.218532,touch_started,Browsing,0.1459,0.6182
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:30.570791800+00:00,44.218532,selection_confirmed,Browsing,0.1459,0.6182
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:30.571790700+00:00,44.219531,mode_changed,TouchConfirmed,0.1459,0.6182
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:30.845717800+00:00,44.493458,touch_ended,TouchConfirmed,0.1554,0.6341
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:31.020932400+00:00,44.668673,mode_changed,Detail,0.1515,0.64
3,MoveFirst,1,Ours,1,user_events_20260610_151932_608.tsv,2026-06-10 06:20:31.021437100+00:00,44.669178,detail_entered,Detail,0.1515,0.64
