participant,participant_order,participant_session,condition,condition_session,source_file,touch_kind,timestamp_utc,event,mode,candidate_index,selected_index,position,depth,wrong_touch,answered_touch
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:12.866367900+00:00,touch_started,Detail,3.0,3.0,0.3519,0.2261,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:14.063076900+00:00,touch_started,Browsing,3.0,,0.3512,0.2145,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:17.780499700+00:00,touch_started,Browsing,2.0,,0.3864,0.2223,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:18.878309+00:00,touch_started,Browsing,1.0,,0.3719,0.2238,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:24.305580800+00:00,touch_started,Browsing,1.0,,0.4659,0.2883,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:25.406896300+00:00,touch_started,Detail,1.0,1.0,0.47,0.2967,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:27.353463700+00:00,touch_started,Browsing,1.0,,0.4995,0.3776,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:28.478178100+00:00,touch_started,Detail,1.0,1.0,0.5385,0.3414,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:29.767899400+00:00,touch_started,Browsing,1.0,,0.531,0.329,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:30.897660600+00:00,touch_started,Detail,1.0,1.0,0.5258,0.3297,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:35.010282+00:00,touch_started,Browsing,1.0,,0.5342,0.3291,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,touch_started,2026-06-10 07:53:39.069605400+00:00,touch_started,Detail,1.0,1.0,0.5439,0.3163,False,True
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,selection_confirmed,2026-06-10 07:52:49.995505800+00:00,selection_confirmed,Browsing,6.0,6.0,0.422,0.2278,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,selection_confirmed,2026-06-10 07:52:57.063691700+00:00,selection_confirmed,Browsing,6.0,6.0,0.5537,0.3479,False,True
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,selection_confirmed,2026-06-10 07:53:12.273206100+00:00,selection_confirmed,Browsing,3.0,3.0,0.3731,0.2361,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,selection_confirmed,2026-06-10 07:53:24.306579800+00:00,selection_confirmed,Browsing,1.0,1.0,0.4659,0.2883,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,selection_confirmed,2026-06-10 07:53:27.354464100+00:00,selection_confirmed,Browsing,1.0,1.0,0.4995,0.3776,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,selection_confirmed,2026-06-10 07:53:29.768899900+00:00,selection_confirmed,Browsing,1.0,1.0,0.531,0.329,True,False
6,TouchFirst,2,ScreenTouch,2,user_events_20260610_165229_129.tsv,selection_confirmed,2026-06-10 07:53:35.011832600+00:00,selection_confirmed,Browsing,1.0,1.0,0.5342,0.3291,False,True
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:08.080323600+00:00,touch_started,Browsing,2.0,,0.7107,0.231,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:08.619460600+00:00,touch_started,Browsing,3.0,,0.738,0.2224,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:18.292748600+00:00,touch_started,Browsing,3.0,,0.4938,0.3499,False,True
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:24.424667800+00:00,touch_started,Detail,3.0,3.0,0.5926,0.3397,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:24.799530900+00:00,touch_started,Browsing,3.0,,0.5977,0.3252,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:32.196716700+00:00,touch_started,Detail,3.0,3.0,0.6743,0.2812,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:33.726802900+00:00,touch_started,Browsing,3.0,,0.6573,0.2581,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:35.422599800+00:00,touch_started,Detail,3.0,3.0,0.6832,0.2792,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:35.690198500+00:00,touch_started,Browsing,3.0,,0.6579,0.2566,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:36.151774800+00:00,touch_started,Detail,3.0,3.0,0.6543,0.2561,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:37.127657+00:00,touch_started,Browsing,3.0,,0.6871,0.2801,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:38.530495300+00:00,touch_started,Browsing,4.0,,0.6713,0.2452,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:39.866023900+00:00,touch_started,Browsing,5.0,,0.7042,0.2582,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:48.376641900+00:00,touch_started,Browsing,3.0,,0.3575,0.25,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:52.505059800+00:00,touch_started,Browsing,4.0,,0.475,0.307,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:52.844969600+00:00,touch_started,Browsing,4.0,,0.6479,0.2636,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:55.477789400+00:00,touch_started,Browsing,5.0,,0.6662,0.2764,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,touch_started,2026-06-10 07:54:58.931831100+00:00,touch_started,Detail,5.0,5.0,0.627,0.4017,False,True
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,selection_confirmed,2026-06-10 07:54:18.293254800+00:00,selection_confirmed,Browsing,3.0,3.0,0.4938,0.3499,False,True
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,selection_confirmed,2026-06-10 07:54:24.800063100+00:00,selection_confirmed,Browsing,3.0,3.0,0.5977,0.3252,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,selection_confirmed,2026-06-10 07:54:33.727821800+00:00,selection_confirmed,Browsing,3.0,3.0,0.6573,0.2581,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,selection_confirmed,2026-06-10 07:54:35.690198500+00:00,selection_confirmed,Browsing,3.0,3.0,0.6579,0.2566,True,False
6,TouchFirst,3,ScreenTouch,3,user_events_20260610_165356_848.tsv,selection_confirmed,2026-06-10 07:54:55.478956+00:00,selection_confirmed,Browsing,5.0,5.0,0.6662,0.2764,False,True
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,touch_started,2026-06-10 07:58:52.784180700+00:00,touch_started,Browsing,3.0,,0.4113,0.6278,False,True
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,touch_started,2026-06-10 07:59:00.323595400+00:00,touch_started,Detail,5.0,3.0,0.6328,0.589,True,False
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,touch_started,2026-06-10 07:59:13.697291700+00:00,touch_started,Browsing,5.0,,0.5944,0.6594,True,False
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,touch_started,2026-06-10 07:59:17.932257300+00:00,touch_started,Detail,4.0,5.0,0.583,0.6646,True,False
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,touch_started,2026-06-10 07:59:20.383761600+00:00,touch_started,Browsing,4.0,,0.4492,0.6,False,True
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,selection_confirmed,2026-06-10 07:58:52.785186800+00:00,selection_confirmed,Browsing,3.0,3.0,0.4113,0.6278,False,True
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,selection_confirmed,2026-06-10 07:59:13.697291700+00:00,selection_confirmed,Browsing,5.0,5.0,0.5944,0.6594,True,False
6,TouchFirst,4,MoveDistance,1,user_events_20260610_165835_805.tsv,selection_confirmed,2026-06-10 07:59:20.384762800+00:00,selection_confirmed,Browsing,4.0,4.0,0.4492,0.6,False,True
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 07:59:50.464340200+00:00,touch_started,Browsing,5.0,,0.6677,0.6826,False,True
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 07:59:55.541289400+00:00,touch_started,Detail,5.0,5.0,0.7265,0.5875,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 07:59:56.976262200+00:00,touch_started,Browsing,5.0,,0.7132,0.6642,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:01.950247100+00:00,touch_started,Detail,5.0,5.0,0.7317,0.6228,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:09.120020+00:00,touch_started,Browsing,4.0,,0.5413,0.691,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:09.532758+00:00,touch_started,TouchConfirmed,4.0,4.0,0.5348,0.7058,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:09.926550300+00:00,touch_started,Detail,4.0,4.0,0.5397,0.7027,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:11.600278500+00:00,touch_started,Browsing,4.0,,0.5467,0.6961,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:14.722183+00:00,touch_started,Browsing,4.0,,0.559,0.7036,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:20.811293700+00:00,touch_started,Detail,4.0,4.0,0.565,0.6861,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:34.561345600+00:00,touch_started,Browsing,2.0,,0.1613,0.642,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:36.595937400+00:00,touch_started,Detail,3.0,2.0,0.3234,0.7205,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,touch_started,2026-06-10 08:00:41.135589300+00:00,touch_started,Browsing,1.0,,0.0541,0.7138,False,True
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,selection_confirmed,2026-06-10 07:59:50.464340200+00:00,selection_confirmed,Browsing,5.0,5.0,0.6677,0.6826,False,True
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,selection_confirmed,2026-06-10 07:59:56.976768500+00:00,selection_confirmed,Browsing,5.0,5.0,0.7132,0.6642,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,selection_confirmed,2026-06-10 08:00:09.121019300+00:00,selection_confirmed,Browsing,4.0,4.0,0.5413,0.691,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,selection_confirmed,2026-06-10 08:00:11.600278500+00:00,selection_confirmed,Browsing,4.0,4.0,0.5467,0.6961,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,selection_confirmed,2026-06-10 08:00:14.723687800+00:00,selection_confirmed,Browsing,4.0,4.0,0.559,0.7036,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,selection_confirmed,2026-06-10 08:00:34.562343400+00:00,selection_confirmed,Browsing,2.0,2.0,0.1613,0.642,True,False
6,TouchFirst,5,MoveDistance,2,user_events_20260610_165937_371.tsv,selection_confirmed,2026-06-10 08:00:41.136106500+00:00,selection_confirmed,Browsing,1.0,1.0,0.0541,0.7138,False,True
6,TouchFirst,6,MoveDistance,3,user_events_20260610_170054_295.tsv,touch_started,2026-06-10 08:01:06.274826900+00:00,touch_started,Browsing,5.0,,0.7266,0.6725,False,True
6,TouchFirst,6,MoveDistance,3,user_events_20260610_170054_295.tsv,touch_started,2026-06-10 08:01:12.299764800+00:00,touch_started,Detail,5.0,5.0,0.7283,0.5964,True,False
6,TouchFirst,6,MoveDistance,3,user_events_20260610_170054_295.tsv,touch_started,2026-06-10 08:01:18.165212700+00:00,touch_started,Browsing,6.0,,0.7799,0.6545,False,True
6,TouchFirst,6,MoveDistance,3,user_events_20260610_170054_295.tsv,selection_confirmed,2026-06-10 08:01:06.274826900+00:00,selection_confirmed,Browsing,5.0,5.0,0.7266,0.6725,False,True
6,TouchFirst,6,MoveDistance,3,user_events_20260610_170054_295.tsv,selection_confirmed,2026-06-10 08:01:18.166217900+00:00,selection_confirmed,Browsing,6.0,6.0,0.7799,0.6545,False,True
